atletas.atleta_id,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,atletas.posicao_id,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG
52674,Botafogo,0,0.0,lat,1,3,2,0.0,0.0,20,0.0,1,16,0.0,0.0,0.0,0.0,0.0,37,0.0,19,5
52618,São Paulo,0,0.0,zag,0.0,5,0.0,0.0,0.0,12,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,12,0.0,13,4
78851,Ceará,0,0.0,gol,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0
71787,Ceará,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,3,1,4,5,1,0.0,0.0,0.0,0.0,5,0.0,1,0.0
78865,Internacional,0,0.0,mei,0.0,1,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,3,0.0
71829,Corinthians,1.4,0.0,mei,0.0,4,0.0,0.0,0.0,33,12,12,25,0.0,2,0.0,0.0,1,39,0.0,31,0.0
78897,CSA,0,0.0,mei,3,5,0.0,0.0,0.0,40,5,7,15,0.0,0.0,0.0,0.0,2,30,0.0,37,0.0
72168,Botafogo,5.2,0.0,mei,2,5,0.0,0.0,0.0,38,12,12,57,0.0,3,0.0,0.0,0.0,111,0.0,54,0.0
72142,Corinthians,0,0.0,lat,0.0,6,0.0,0.0,0.0,33,8,5,27,0.0,1,0.0,0.0,1,39,0.0,34,12
71680,Vasco,0.7,0.0,lat,0.0,1,0.0,0.0,0.0,13,1,0.0,1,0.0,0.0,0.0,0.0,2,9,0.0,3,1
52950,Atlético-MG,0,0.0,gol,0.0,1,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,7,0.0,0.0,1
60969,Atlético-MG,7.8,0.0,lat,2,5,0.0,0.0,0.0,34,6,12,8,0.0,1,1,0.0,3,58,0.0,24,6
71684,Palmeiras,0,0.0,zag,0.0,6,1,0.0,0.0,19,4,3,16,1,2,0.0,0.0,2,19,0.0,25,6
61033,Cruzeiro,0,0.0,mei,0.0,2,0.0,0.0,0.0,3,1,3,7,0.0,1,0.0,0.0,1,9,0.0,4,0.0
71844,Ceará,-0.4,0.0,mei,1,4,0.0,0.0,0.0,35,24,30,50,2,11,0.0,0.0,10,84,1,27,0.0
63128,Chapecoense,0,0.0,zag,1,9,0.0,0.0,0.0,27,2,5,9,0.0,0.0,0.0,0.0,0.0,19,0.0,16,5
78991,Chapecoense,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54395,Atlético-MG,0,0.0,mei,1,3,1,0.0,0.0,29,5,8,17,1,1,0.0,0.0,0.0,63,0.0,28,0.0
79035,Santos,0,0.0,zag,0.0,1,0.0,0.0,0.0,3,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,3,0.0,4,4
61149,Bahia,0,0.0,ata,0.0,1,0.0,0.0,0.0,15,10,10,26,0.0,0.0,0.0,0.0,1,21,0.0,10,0.0
60791,Fortaleza,0,0.0,mei,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0
61188,Bahia,9.8,0.0,ata,3,2,0.0,0.0,0.0,31,17,32,21,3,14,0.0,0.0,8,40,0.0,23,0.0
71882,Ceará,0.7,0.0,gol,0.0,2,0.0,51,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,38,0.0,16,0.0,1,8
79113,Internacional,-4.4,0.0,zag,0.0,8,0.0,0.0,0.0,38,5,4,36,2,0.0,0.0,0.0,0.0,47,0.0,90,10
61228,CSA,0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78715,Corinthians,1.5,0.0,mei,1,1,0.0,0.0,0.0,33,1,9,14,0.0,0.0,0.0,0.0,0.0,23,0.0,13,0.0
61985,Fluminense,0,0.0,mei,0.0,2,1,0.0,0.0,10,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,7,0.0,6,0.0
79336,Ceará,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,1,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
79109,Fortaleza,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79437,Bahia,1.89,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62009,Chapecoense,0,0.0,mei,4,2,0.0,0.0,0.0,34,13,20,24,1,1,0.0,0.0,5,53,0.0,21,0.0
62023,Internacional,2.2,0.0,mei,2,6,0.0,0.0,0.0,9,12,11,22,1,1,0.0,0.0,7,81,1,9,0.0
71920,Grêmio,0.1,0.0,mei,1,5,0.0,0.0,0.0,36,6,10,3,0.0,0.0,2,0.0,1,35,0.0,48,0.0
79578,Cruzeiro,0,0.0,ata,0.0,1,1,0.0,0.0,26,9,10,23,1,3,0.0,0.0,3,9,0.0,6,0.0
60819,Cruzeiro,0,0.0,zag,0.0,2,0.0,0.0,0.0,14,4,6,21,0.0,3,0.0,0.0,0.0,45,0.0,28,8
71937,Fortaleza,4.5,0.0,mei,6,5,0.0,0.0,0.0,57,12,24,29,0.0,3,1,0.0,0.0,76,0.0,43,0.0
79887,Palmeiras,0,0.0,lat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78840,Avaí,0,0.0,mei,0.0,1,0.0,0.0,0.0,31,8,11,34,1,1,0.0,0.0,1,58,1,39,0.0
72290,Palmeiras,0,0.0,gol,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0
79702,Palmeiras,0,0.0,zag,0.0,2,0.0,0.0,0.0,7,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,8,0.0,6,3
62033,Bahia,-0.3,0.0,ata,0.0,1,1,0.0,0.0,13,9,20,19,0.0,5,0.0,0.0,9,15,0.0,6,0.0
72018,São Paulo,1.5,0.0,gol,0.0,1,0.0,53,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,29,0.0,30,0.0,0.0,14
80080,Avaí,0,0.0,ata,0.0,4,1,0.0,0.0,27,3,7,22,1,2,0.0,0.0,7,17,0.0,3,0.0
62047,Palmeiras,5.5,0.0,mei,1,0.0,0.0,0.0,0.0,2,0.0,1,2,0.0,0.0,0.0,0.0,0.0,7,0.0,1,0.0
60852,Internacional,-2.5,0.0,lat,2,3,0.0,0.0,0.0,27,2,6,5,0.0,0.0,0.0,0.0,5,45,0.0,26,6
62086,Santos,-1.1,0.0,lat,0.0,4,1,0.0,0.0,20,0.0,1,10,0.0,0.0,0.0,0.0,0.0,19,0.0,19,5
62104,Cruzeiro,-0.8,0.0,mei,1,8,0.0,0.0,0.0,35,7,16,28,0.0,1,0.0,0.0,0.0,99,0.0,20,0.0
72294,Santos,0.4,0.0,gol,0.0,1,0.0,36,1,1,0.0,0.0,9,0.0,0.0,0.0,27,0.0,45,0.0,0.0,13
84709,Internacional,-1.6,0.0,ata,3,6,0.0,0.0,0.0,27,16,21,16,2,1,0.0,0.0,15,50,0.0,22,0.0
62974,Vasco,0,0.0,zag,0.0,0.0,0.0,0.0,0.0,6,3,0.0,4,0.0,0.0,1,0.0,3,5,0.0,2,1
62129,Atlético-PR,-1.4,0.0,mei,1,11,0.0,0.0,0.0,49,4,3,14,0.0,0.0,0.0,0.0,0.0,64,0.0,17,0.0
62128,Goiás,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72359,Ceará,2.5,0.0,zag,1,7,0.0,0.0,0.0,31,3,3,17,0.0,2,0.0,0.0,0.0,26,0.0,38,6
80193,Fortaleza,5.4,0.0,mei,1,1,0.0,0.0,0.0,14,9,18,47,0.0,3,0.0,0.0,2,32,0.0,8,0.0
62121,Santos,0,0.0,gol,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,6,0.0,4,0.0,0.0,3
80129,Cruzeiro,0,0.0,mei,0.0,2,0.0,0.0,0.0,12,1,4,18,0.0,0.0,0.0,0.0,0.0,12,0.0,14,0.0
62968,Atlético-MG,0,0.0,ata,2,2,0.0,0.0,0.0,8,1,3,6,0.0,0.0,0.0,0.0,1,11,0.0,6,0.0
80189,Bahia,-1.1,0.0,zag,1,2,0.0,0.0,0.0,10,3,5,11,0.0,0.0,0.0,0.0,0.0,61,0.0,18,14
80276,CSA,0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62977,Fluminense,0,0.0,mei,0.0,8,0.0,0.0,0.0,31,13,14,37,0.0,2,0.0,0.0,0.0,84,0.0,30,0.0
80287,Grêmio,-1.4,0.0,ata,4,6,0.0,0.0,0.0,31,15,18,32,1,7,0.0,0.0,6,57,1,24,0.0
72362,Internacional,0.4,0.0,mei,2,5,0.0,0.0,0.0,37,7,12,26,2,4,0.0,0.0,1,43,0.0,56,0.0
63110,Goiás,0,0.0,lat,0.0,7,0.0,0.0,0.0,23,3,1,23,0.0,1,0.0,0.0,1,12,0.0,8,3
63082,Fluminense,0,0.0,gol,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,12,0.0,5,0.0,0.0,0.0
80196,Vasco,2.7,0.0,mei,2,5,0.0,0.0,0.0,20,6,21,58,1,3,0.0,0.0,2,71,2,28,0.0
63013,Palmeiras,3,0.0,lat,1,3,0.0,0.0,0.0,39,1,5,34,0.0,1,0.0,0.0,2,80,0.0,80,8
80313,Fluminense,9.7,0.0,lat,3,2,0.0,0.0,0.0,37,10,12,21,1,0.0,0.0,0.0,1,90,0.0,34,10
73608,Fortaleza,0,0.0,mei,0.0,1,0.0,0.0,0.0,6,2,3,4,0.0,0.0,0.0,0.0,0.0,7,0.0,2,0.0
80337,Bahia,-5,0.0,ata,1,1,2,0.0,0.0,26,10,20,18,1,6,0.0,0.0,4,30,0.0,8,0.0
63178,CSA,0,0.0,mei,0.0,3,0.0,0.0,0.0,15,2,3,15,0.0,0.0,0.0,0.0,0.0,21,0.0,17,0.0
63172,Fortaleza,1.7,0.0,zag,0.0,1,1,0.0,0.0,9,1,1,4,0.0,2,0.0,0.0,0.0,19,0.0,12,4
80318,Bahia,0,0.0,lat,0.0,3,0.0,0.0,0.0,13,0.0,0.0,2,0.0,0.0,0.0,0.0,1,8,0.0,3,3
80363,Cruzeiro,-4.1,0.0,mei,1,3,0.0,0.0,0.0,16,1,5,8,0.0,0.0,0.0,0.0,0.0,25,0.0,15,0.0
80393,Ceará,2.1,0.0,mei,0.0,9,0.0,0.0,0.0,55,5,5,37,1,1,0.0,0.0,3,43,0.0,69,0.0
72497,Chapecoense,6.9,0.0,mei,1,1,0.0,0.0,0.0,39,5,11,36,0.0,2,0.0,0.0,0.0,36,0.0,45,0.0
72391,São Paulo,4.37,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72372,Fortaleza,13.4,0.0,gol,0.0,4,0.0,53,1,1,0.0,0.0,1,0.0,0.0,0.0,38,0.0,41,0.0,0.0,6
72494,CSA,0,0.0,lat,1,1,0.0,0.0,0.0,7,1,0.0,4,0.0,0.0,0.0,0.0,0.0,29,0.0,17,1
72605,Palmeiras,0,0.0,zag,0.0,1,0.0,0.0,0.0,14,5,6,7,0.0,0.0,0.0,0.0,4,12,0.0,18,5
80394,Fortaleza,0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72772,Palmeiras,0,0.0,ata,1,0.0,0.0,0.0,0.0,17,2,5,15,0.0,3,0.0,0.0,4,11,0.0,1,0.0
80395,Goiás,0,0.0,mei,0.0,1,0.0,0.0,0.0,4,4,4,7,0.0,0.0,0.0,0.0,1,9,0.0,2,0.0
72620,São Paulo,3.1,0.0,lat,2,2,0.0,0.0,0.0,24,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,26,0.0,19,6
80583,Palmeiras,5.5,0.0,mei,4,3,1,0.0,0.0,24,5,3,17,0.0,1,0.0,0.0,0.0,28,0.0,13,0.0
80664,Corinthians,0,0.0,lat,0.0,1,1,0.0,0.0,15,0.0,0.0,10,0.0,1,0.0,0.0,0.0,13,0.0,9,3
80692,Palmeiras,2.8,0.0,zag,0.0,1,0.0,0.0,0.0,17,3,4,13,0.0,0.0,0.0,0.0,0.0,20,0.0,21,3
63194,Fortaleza,7.5,0.0,lat,2,6,1,0.0,0.0,50,4,9,18,0.0,1,0.0,0.0,2,49,0.0,48,5
73281,Corinthians,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0
63422,São Paulo,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,3,0.0,5,0.0
63219,Atlético-MG,10.7,0.0,mei,1,5,0.0,0.0,0.0,54,6,24,53,0.0,4,0.0,0.0,6,79,1,51,0.0
73384,Ceará,0.4,0.0,lat,3,10,1,0.0,0.0,42,5,16,61,1,0.0,0.0,0.0,3,73,0.0,45,8
63354,Internacional,1.2,0.0,zag,0.0,2,0.0,0.0,0.0,11,4,6,12,0.0,1,0.0,0.0,0.0,15,0.0,22,5
68696,Ceará,0,0.0,ata,1,3,0.0,0.0,0.0,23,17,16,31,0.0,3,0.0,0.0,12,21,1,11,0.0
73317,Ceará,1.14,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63289,Internacional,1.9,0.0,mei,2,8,0.0,0.0,0.0,30,8,4,22,0.0,5,0.0,0.0,0.0,63,0.0,31,0.0
68698,Internacional,0,0.0,mei,0.0,4,0.0,0.0,0.0,24,4,4,15,0.0,0.0,0.0,0.0,1,25,0.0,28,0.0
68690,Grêmio,0,0.0,ata,2,3,0.0,0.0,0.0,20,6,6,19,1,2,0.0,0.0,5,18,1,10,0.0
68770,Atlético-PR,2.9,0.0,mei,1,2,0.0,0.0,0.0,19,1,1,4,0.0,0.0,0.0,0.0,0.0,14,0.0,18,0.0
73446,Fortaleza,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73465,Fluminense,0,0.0,zag,0.0,1,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4,0.0,1,0.0
68727,Cruzeiro,0,0.0,lat,0.0,2,0.0,0.0,0.0,24,5,2,6,1,0.0,0.0,0.0,1,37,0.0,25,8
73421,Goiás,9.2,0.0,zag,1,2,0.0,0.0,0.0,13,16,29,20,0.0,5,1,0.0,1,119,0.0,38,9
68773,Chapecoense,0,0.0,ata,0.0,3,0.0,0.0,0.0,11,8,12,11,0.0,3,0.0,0.0,1,16,0.0,11,0.0
73476,Fluminense,3,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73513,CSA,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,12,1,3,18,0.0,1,0.0,0.0,4,14,0.0,6,0.0
68808,Bahia,1.3,0.0,lat,4,4,0.0,0.0,0.0,37,9,8,41,1,2,0.0,0.0,1,65,0.0,41,10
73501,Avaí,0,0.0,mei,0.0,3,0.0,0.0,0.0,7,6,6,4,0.0,0.0,0.0,0.0,0.0,22,0.0,14,0.0
73533,Avaí,0,0.0,gol,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0
80748,Atlético-MG,0.3,0.0,ata,0.0,2,0.0,0.0,0.0,28,7,9,14,0.0,3,0.0,0.0,11,17,1,7,0.0
84847,Santos,-7.4,0.0,zag,0.0,3,1,0.0,0.0,12,1,2,3,0.0,0.0,0.0,0.0,0.0,17,0.0,6,3
80853,Grêmio,0,0.0,zag,0.0,4,0.0,0.0,0.0,16,1,5,13,0.0,3,0.0,0.0,0.0,34,0.0,43,7
80944,Goiás,0,0.0,mei,0.0,1,0.0,0.0,0.0,9,0.0,6,10,1,2,0.0,0.0,1,19,0.0,7,0.0
73540,Bahia,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,12,8,5,15,0.0,1,0.0,0.0,3,10,0.0,5,0.0
84854,Avaí,0,0.0,gol,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0
80949,Botafogo,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84860,Atlético-PR,0,0.0,lat,2,0.0,0.0,0.0,0.0,6,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,9,0.0,5,1
81091,Atlético-MG,11.6,0.0,mei,0.0,3,0.0,0.0,0.0,22,2,2,27,1,2,0.0,0.0,0.0,17,0.0,27,0.0
81150,Palmeiras,0,0.0,lat,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,6,0.0,0.0,1
84861,Avaí,0,0.0,lat,0.0,1,0.0,0.0,0.0,2,1,1,3,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0
81951,Fluminense,0,0.0,lat,0.0,1,0.0,0.0,0.0,16,2,1,16,0.0,0.0,0.0,0.0,0.0,13,0.0,14,3
84863,Botafogo,1.47,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81905,Palmeiras,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,3,1,1,1,0.0,0.0,0.0,0.0,1,1,0.0,2,0.0
81881,Chapecoense,5,0.0,gol,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,5,0.0,0.0,3
81845,Grêmio,0,0.0,mei,6,5,0.0,0.0,0.0,23,15,10,52,0.0,4,0.0,0.0,1,42,0.0,19,0.0
84893,Vasco,0.7,0.0,lat,0.0,5,0.0,0.0,0.0,22,1,2,32,0.0,0.0,0.0,0.0,0.0,23,0.0,19,7
84890,CSA,0,0.0,lat,0.0,3,0.0,0.0,0.0,15,5,8,10,1,0.0,0.0,0.0,2,20,0.0,12,1
85300,Flamengo,0,0.0,ata,2,1,1,0.0,0.0,15,1,6,4,0.0,1,0.0,0.0,0.0,16,0.0,8,0.0
82407,Ceará,0.5,0.0,mei,1,1,0.0,0.0,0.0,22,2,2,20,0.0,0.0,0.0,0.0,0.0,10,0.0,11,0.0
85004,Fluminense,4.7,0.0,gol,0.0,2,0.0,6,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,3,0.0,1,3
85418,Atlético-MG,0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82453,Goiás,-7,0.0,gol,0.0,0.0,0.0,93,2,0.0,0.0,0.0,8,0.0,0.0,0.0,55,0.0,18,0.0,0.0,10
85425,Santos,0,0.0,gol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82474,Avaí,0,0.0,mei,0.0,2,0.0,0.0,0.0,14,5,6,6,1,1,0.0,0.0,0.0,14,0.0,14,0.0
85423,Vasco,0,0.0,mei,1,0.0,0.0,0.0,0.0,11,3,5,11,0.0,0.0,0.0,0.0,0.0,14,0.0,5,0.0
82455,Palmeiras,11.9,0.0,mei,4,5,0.0,0.0,0.0,51,11,13,54,1,2,0.0,0.0,3,27,0.0,31,0.0
85465,Botafogo,0,0.0,mei,1,3,0.0,0.0,0.0,18,10,19,37,1,5,0.0,0.0,1,30,0.0,17,0.0
82613,CSA,0,0.0,zag,0.0,6,0.0,0.0,0.0,24,1,8,5,0.0,1,0.0,0.0,3,34,0.0,29,6
82634,Internacional,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82635,Avaí,1.8,0.0,lat,0.0,5,0.0,0.0,0.0,31,4,7,24,0.0,0.0,0.0,0.0,3,54,0.0,39,8
82628,Fortaleza,5.7,0.0,lat,2,0.0,0.0,0.0,0.0,8,0.0,5,7,0.0,3,0.0,0.0,0.0,66,0.0,19,5
85626,São Paulo,0,0.0,lat,0.0,1,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,2,1
85931,Palmeiras,0,0.0,mei,1,1,0.0,0.0,0.0,9,4,5,6,1,0.0,0.0,0.0,0.0,7,0.0,5,0.0
82639,Goiás,0,0.0,lat,2,3,0.0,0.0,0.0,9,1,4,10,0.0,0.0,0.0,0.0,0.0,18,0.0,12,3
82647,Corinthians,0,0.0,mei,0.0,1,0.0,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0
82653,Botafogo,0,0.0,ata,0.0,2,0.0,0.0,0.0,15,2,6,25,0.0,0.0,0.0,0.0,3,11,0.0,3,0.0
82730,Goiás,0,0.0,gol,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
82880,Avaí,0,0.0,ata,0.0,1,0.0,0.0,0.0,6,3,5,9,0.0,1,0.0,0.0,2,6,0.0,0.0,0.0
82787,Cruzeiro,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,3,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0
82767,Avaí,1.9,0.0,ata,0.0,1,0.0,0.0,0.0,17,12,5,20,0.0,1,0.0,0.0,6,23,0.0,4,0.0
82411,Santos,0,0.0,mei,0.0,1,0.0,0.0,0.0,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,12,0.0,5,0.0
86116,Avaí,0,0.0,mei,0.0,2,0.0,0.0,0.0,8,0.0,3,14,0.0,0.0,0.0,0.0,0.0,12,0.0,8,0.0
86120,Palmeiras,0,0.0,ata,1,1,0.0,0.0,0.0,7,4,7,8,0.0,1,0.0,0.0,2,8,0.0,2,0.0
82943,Santos,0,0.0,lat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82930,Ceará,0,0.0,lat,0.0,5,0.0,0.0,0.0,15,0.0,1,20,0.0,0.0,0.0,0.0,0.0,17,0.0,16,0.0
86519,Atlético-PR,0,0.0,mei,0.0,1,0.0,0.0,0.0,3,1,3,10,0.0,0.0,0.0,0.0,0.0,12,0.0,3,0.0
86410,Palmeiras,0,0.0,lat,0.0,2,1,0.0,0.0,9,0.0,3,3,0.0,0.0,0.0,0.0,0.0,3,0.0,3,0.0
86380,Avaí,3.5,0.0,mei,0.0,2,0.0,0.0,0.0,16,1,1,23,0.0,0.0,0.0,0.0,0.0,19,0.0,24,0.0
86143,Bahia,0,0.0,zag,0.0,1,0.0,0.0,0.0,4,0.0,1,1,0.0,0.0,0.0,0.0,0.0,3,0.0,3,0.0
86444,Fluminense,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,2,1,1,5,1,0.0,0.0,0.0,1,1,0.0,4,0.0
86686,São Paulo,-1.1,0.0,mei,0.0,7,0.0,0.0,0.0,45,13,15,42,0.0,1,0.0,0.0,1,66,0.0,47,0.0
86711,Vasco,-0.6,0.0,mei,1,8,0.0,0.0,0.0,36,4,5,30,0.0,0.0,0.0,0.0,0.0,39,0.0,39,0.0
83004,Atlético-MG,5.5,0.0,mei,1,5,0.0,0.0,0.0,33,26,31,46,1,1,0.0,0.0,4,32,0.0,10,0.0
86264,Internacional,0,0.0,lat,0.0,2,0.0,0.0,0.0,8,0.0,1,4,0.0,0.0,1,0.0,0.0,15,0.0,9,2
83257,Flamengo,13.8,0.0,ata,6,9,1,0.0,0.0,19,37,33,29,0.0,25,0.0,0.0,17,54,0.0,8,0.0
83199,Fluminense,0,0.0,ata,0.0,1,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0
86740,Ceará,0.8,0.0,lat,0.0,3,0.0,0.0,0.0,17,10,9,10,0.0,1,1,0.0,4,63,0.0,36,6
90715,Botafogo,-2.3,0.0,mei,0.0,6,1,0.0,0.0,34,5,15,43,1,1,0.0,0.0,5,44,0.0,22,0.0
86757,Grêmio,5.3,0.0,ata,5,3,0.0,0.0,0.0,19,22,32,34,2,11,0.0,0.0,2,52,0.0,36,0.0
86749,Vasco,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,1,4,3,5,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0
83263,Bahia,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86759,Grêmio,0,0.0,ata,6,0.0,0.0,0.0,0.0,11,10,14,35,1,4,0.0,0.0,3,56,0.0,16,0.0
90285,Flamengo,0,0.0,ata,4,8,0.0,0.0,0.0,53,25,36,69,3,19,0.0,0.0,9,52,1,25,0.0
95660,Fortaleza,0,0.0,mei,0.0,1,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,16,0.0,13,0.0
83433,Internacional,0,0.0,mei,1,5,0.0,0.0,0.0,35,4,14,36,0.0,2,0.0,0.0,0.0,47,0.0,60,0.0
73896,Atlético-MG,-0.6,0.0,ata,1,4,1,0.0,0.0,27,10,12,26,1,0.0,0.0,0.0,1,35,0.0,17,0.0
86776,CSA,-0.3,0.0,gol,0.0,5,0.0,69,2,3,0.0,0.0,4,0.0,0.0,0.0,39,0.0,18,0.0,0.0,9
86770,Avaí,0,0.0,mei,0.0,6,1,0.0,0.0,44,8,12,44,0.0,5,0.0,0.0,0.0,69,0.0,39,0.0
73974,Santos,1.7,0.0,mei,1,8,0.0,0.0,0.0,39,0.0,8,24,0.0,0.0,0.0,0.0,0.0,29,0.0,57,0.0
83528,Atlético-PR,2.2,0.0,zag,0.0,7,0.0,0.0,0.0,40,4,8,15,0.0,2,0.0,0.0,2,70,0.0,24,10
83438,Internacional,7.4,0.0,ata,3,2,0.0,0.0,0.0,22,8,16,40,0.0,3,0.0,0.0,16,29,0.0,9,0.0
86797,São Paulo,0,0.0,ata,1,2,1,0.0,0.0,21,7,8,18,2,1,1,0.0,6,15,0.0,5,0.0
86890,Ceará,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0
90302,Cruzeiro,1.3,0.0,ata,2,3,0.0,0.0,0.0,19,11,12,32,0.0,2,0.0,0.0,3,54,0.0,16,0.0
