atletas.atleta_id,atletas.clube.id.full.name,atletas.pontos_num,atletas.preco_num,atletas.posicao_id,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG
38913,Fluminense,-0.5,0.0,mei,2,1,1,0.0,0.0,20,5,19,32,0.0,3,0.0,0.0,2,72,0.0,15,0.0
39572,Chapecoense,5.2,0.0,ata,0.0,2,0.0,0.0,0.0,8,5,8,31,0.0,0.0,0.0,0.0,0.0,13,0.0,11,0.0
38451,CSA,0,0.0,lat,0.0,2,0.0,0.0,0.0,22,6,11,24,0.0,2,1,0.0,2,59,0.0,41,8
41258,Cruzeiro,2.34,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39850,Atlético-MG,2.8,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38939,São Paulo,9.6,0.0,lat,3,4,0.0,0.0,0.0,37,4,11,35,1,2,0.0,0.0,4,61,0.0,31,6
38505,Vasco,5.9,0.0,zag,1,9,1,0.0,0.0,17,3,4,17,0.0,2,0.0,0.0,2,24,0.0,23,6
69014,Corinthians,5.5,0.0,zag,0.0,1,0.0,0.0,0.0,28,2,7,13,0.0,1,1,0.0,0.0,36,0.0,30,13
69012,Atlético-PR,8,0.0,gol,0.0,1,0.0,33,2,1,0.0,0.0,4,0.0,0.0,0.0,19,0.0,21,0.0,1,11
69022,Atlético-PR,4.2,0.0,ata,2,0.0,0.0,0.0,0.0,21,8,18,27,1,9,0.0,0.0,7,37,1,17,0.0
38509,Flamengo,-2,0.0,gol,0.0,0.0,0.0,37,2,0.0,0.0,0.0,4,0.0,0.0,0.0,21,0.0,16,0.0,2,13
69041,Fluminense,0,0.0,gol,0.0,1,0.0,37,0.0,1,0.0,0.0,6,0.0,0.0,0.0,21,0.0,6,0.0,0.0,7
69040,Avaí,-0.3,0.0,gol,0.0,3,0.0,63,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,46,0.0,6,0.0,0.0,8
69177,Avaí,-1,0.0,lat,2,5,2,0.0,0.0,31,0.0,9,21,0.0,0.0,0.0,0.0,1,26,0.0,21,4
69047,Fortaleza,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,5,0.0,1,7,0.0,0.0,0.0,0.0,0.0,7,0.0,2,0.0
69141,CSA,2,0.0,ata,2,5,0.0,0.0,0.0,33,12,14,47,1,7,0.0,0.0,14,33,1,14,0.0
69705,Atlético-PR,7,0.0,mei,2,3,0.0,0.0,0.0,23,21,25,20,1,5,0.0,0.0,5,33,0.0,14,0.0
69161,Corinthians,8,0.0,ata,2,3,0.0,0.0,0.0,10,8,7,15,0.0,6,0.0,0.0,2,21,0.0,2,0.0
69138,São Paulo,4.4,0.0,ata,1,3,0.0,0.0,0.0,25,5,13,10,1,3,0.0,0.0,10,10,0.0,3,0.0
69051,Internacional,0,0.0,gol,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1,0.0,0.0,1
69288,CSA,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0
70009,Grêmio,0,0.0,mei,0.0,3,0.0,0.0,0.0,23,2,4,11,0.0,2,0.0,0.0,0.0,18,0.0,15,0.0
38229,Atlético-MG,3,0.0,lat,1,5,0.0,0.0,0.0,29,4,3,21,2,3,0.0,0.0,2,46,0.0,20,6
70046,Santos,0,0.0,lat,1,3,0.0,0.0,0.0,12,6,5,15,0.0,0.0,0.0,0.0,1,59,0.0,36,12
70916,Palmeiras,0,0.0,lat,1,2,0.0,0.0,0.0,37,3,5,22,0.0,0.0,0.0,0.0,1,30,0.0,58,9
70132,Botafogo,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,5,0.0,1,3,0.0,0.0,0.0,0.0,0.0,3,0.0,2,0.0
70116,Vasco,0,0.0,mei,0.0,4,0.0,0.0,0.0,10,3,12,6,0.0,1,0.0,0.0,0.0,11,0.0,16,0.0
70360,Santos,-2.5,0.0,ata,3,2,0.0,0.0,0.0,19,19,22,29,2,13,0.0,0.0,10,55,0.0,30,0.0
70222,Vasco,0,0.0,gol,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,6,0.0,0.0,0.0
70934,Fortaleza,0,0.0,zag,0.0,2,0.0,0.0,0.0,10,1,3,11,0.0,0.0,0.0,0.0,1,21,0.0,6,3
70666,Corinthians,0,0.0,zag,0.0,1,0.0,0.0,0.0,2,0.0,2,8,0.0,0.0,0.0,0.0,0.0,5,0.0,3,1
70944,Palmeiras,0,0.0,mei,1,2,0.0,0.0,0.0,43,8,21,24,0.0,7,0.0,0.0,0.0,57,0.0,35,0.0
70925,Ceará,0,0.0,mei,0.0,2,0.0,0.0,0.0,13,3,1,7,0.0,0.0,0.0,0.0,3,14,0.0,8,0.0
70800,Santos,0.14,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70784,São Paulo,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71113,Ceará,5.8,0.0,mei,2,2,0.0,0.0,0.0,13,7,9,5,1,1,0.0,0.0,0.0,41,0.0,15,0.0
70986,Atlético-PR,0.5,0.0,mei,1,2,0.0,0.0,0.0,18,15,9,26,0.0,4,0.0,0.0,0.0,19,0.0,33,0.0
71019,Santos,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71116,Chapecoense,6.3,0.0,lat,1,2,0.0,0.0,0.0,19,6,19,28,0.0,0.0,0.0,0.0,1,20,0.0,15,3
71043,Atlético-PR,0,0.0,gol,0.0,1,0.0,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7,0.0,2,0.0,0.0,1
62974,Vasco,0,0.0,zag,0.0,0.0,0.0,0.0,0.0,5,3,0.0,3,0.0,0.0,1,0.0,3,5,0.0,2,1
71571,Vasco,10,0.0,gol,0.0,2,0.0,40,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,24,0.0,8,0.0,0.0,9
71233,Vasco,3,0.0,mei,0.0,2,0.0,0.0,0.0,9,4,8,10,0.0,2,0.0,0.0,0.0,20,0.0,8,0.0
71479,Atlético-PR,0.6,0.0,mei,0.0,1,0.0,0.0,0.0,17,2,7,3,0.0,1,0.0,0.0,0.0,23,0.0,5,0.0
71162,Atlético-MG,-0.1,0.0,mei,2,2,1,0.0,0.0,10,12,14,20,2,2,0.0,0.0,1,64,0.0,15,0.0
71224,Flamengo,6.49,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71604,Goiás,-1.5,0.0,zag,0.0,3,0.0,0.0,0.0,17,3,5,20,0.0,1,0.0,0.0,0.0,19,0.0,19,6
71719,Bahia,0,0.0,mei,0.0,1,0.0,0.0,0.0,19,1,4,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,18,0.0
71631,Palmeiras,-4,0.0,gol,0.0,3,0.0,31,1,1,0.0,0.0,3,0.0,0.0,0.0,23,0.0,7,0.0,0.0,8
71667,Goiás,0,0.0,mei,0.0,5,0.0,0.0,0.0,39,1,8,9,0.0,0.0,0.0,0.0,0.0,35,0.0,21,0.0
71787,Ceará,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,3,1,4,5,1,0.0,0.0,0.0,0.0,5,0.0,1,0.0
71680,Vasco,0,0.0,lat,0.0,1,0.0,0.0,0.0,13,1,0.0,1,0.0,0.0,0.0,0.0,1,8,0.0,2,1
71042,Chapecoense,0,0.0,mei,2,0.0,0.0,0.0,0.0,27,9,4,15,0.0,0.0,0.0,0.0,3,20,0.0,13,0.0
71829,Corinthians,13.2,0.0,mei,0.0,4,0.0,0.0,0.0,33,12,11,24,0.0,2,0.0,0.0,1,36,0.0,30,0.0
71882,Ceará,1,0.0,gol,0.0,2,0.0,49,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,36,0.0,15,0.0,1,8
71684,Palmeiras,0,0.0,zag,0.0,6,1,0.0,0.0,19,4,3,16,1,2,0.0,0.0,2,19,0.0,25,6
71920,Grêmio,0.4,0.0,mei,1,5,0.0,0.0,0.0,33,6,8,3,0.0,0.0,2,0.0,1,31,0.0,43,0.0
72168,Botafogo,7.1,0.0,mei,2,5,0.0,0.0,0.0,34,11,11,56,0.0,3,0.0,0.0,0.0,103,0.0,50,0.0
72097,Bahia,0,0.0,lat,0.0,1,0.0,0.0,0.0,7,0.0,1,3,0.0,0.0,0.0,0.0,0.0,18,0.0,13,5
72018,São Paulo,10.7,0.0,gol,0.0,1,0.0,51,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,25,0.0,30,0.0,0.0,14
72142,Corinthians,5,0.0,lat,0.0,6,0.0,0.0,0.0,33,8,5,27,0.0,1,0.0,0.0,1,39,0.0,34,12
62977,Fluminense,0.9,0.0,mei,0.0,8,0.0,0.0,0.0,31,13,14,37,0.0,2,0.0,0.0,0.0,84,0.0,30,0.0
71844,Ceará,8.3,0.0,mei,1,3,0.0,0.0,0.0,32,21,30,44,2,11,0.0,0.0,9,79,1,25,0.0
72290,Palmeiras,0,0.0,gol,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
71937,Fortaleza,0.9,0.0,mei,5,5,0.0,0.0,0.0,54,11,22,27,0.0,3,1,0.0,0.0,73,0.0,41,0.0
72071,CSA,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72079,Grêmio,-2,0.0,lat,2,4,0.0,0.0,0.0,21,1,1,19,0.0,1,0.0,0.0,4,42,0.0,30,5
63013,Palmeiras,0,0.0,lat,1,3,0.0,0.0,0.0,34,1,5,29,0.0,1,0.0,0.0,1,72,0.0,75,8
72359,Ceará,0,0.0,zag,1,6,0.0,0.0,0.0,30,3,3,13,0.0,2,0.0,0.0,0.0,26,0.0,33,6
72372,Fortaleza,4,0.0,gol,0.0,4,0.0,48,1,1,0.0,0.0,1,0.0,0.0,0.0,37,0.0,36,0.0,0.0,5
72294,Santos,-1,0.0,gol,0.0,1,0.0,34,1,1,0.0,0.0,9,0.0,0.0,0.0,26,0.0,43,0.0,0.0,12
63110,Goiás,0,0.0,lat,0.0,7,0.0,0.0,0.0,23,3,1,23,0.0,1,0.0,0.0,0.0,10,0.0,8,3
72391,São Paulo,5.92,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72497,Chapecoense,1.5,0.0,mei,1,0.0,0.0,0.0,0.0,35,4,11,35,0.0,1,0.0,0.0,0.0,34,0.0,44,0.0
72494,CSA,0,0.0,lat,1,1,0.0,0.0,0.0,7,1,0.0,4,0.0,0.0,0.0,0.0,0.0,29,0.0,17,1
72362,Internacional,0,0.0,mei,2,3,0.0,0.0,0.0,34,6,12,24,2,4,0.0,0.0,1,37,0.0,53,0.0
72620,São Paulo,2.7,0.0,lat,2,2,0.0,0.0,0.0,21,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,23,0.0,16,6
71724,Fluminense,0,0.0,gol,0.0,0.0,1,9,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,7,0.0,1,0.0,0.0,1
72605,Palmeiras,0.7,0.0,zag,0.0,1,0.0,0.0,0.0,14,5,5,7,0.0,0.0,0.0,0.0,4,11,0.0,16,5
63082,Fluminense,0,0.0,gol,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,12,0.0,5,0.0,0.0,0.0
72772,Palmeiras,2,0.0,ata,1,0.0,0.0,0.0,0.0,15,2,5,13,0.0,3,0.0,0.0,3,9,0.0,1,0.0
73317,Ceará,5.65,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73281,Corinthians,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0
73384,Ceará,-1.4,0.0,lat,3,10,1,0.0,0.0,39,5,16,59,1,0.0,0.0,0.0,3,71,0.0,44,8
63128,Chapecoense,3.2,0.0,zag,1,8,0.0,0.0,0.0,25,2,5,9,0.0,0.0,0.0,0.0,0.0,18,0.0,16,5
73421,Goiás,1,0.0,zag,1,2,0.0,0.0,0.0,12,15,22,20,0.0,5,1,0.0,0.0,112,0.0,30,9
73446,Fortaleza,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63172,Fortaleza,-0.3,0.0,zag,0.0,1,0.0,0.0,0.0,6,1,1,4,0.0,2,0.0,0.0,0.0,16,0.0,10,3
73476,Fluminense,4.56,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73465,Fluminense,0,0.0,zag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73513,CSA,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,12,1,3,18,0.0,1,0.0,0.0,4,14,0.0,6,0.0
73501,Avaí,0,0.0,mei,0.0,3,0.0,0.0,0.0,7,6,6,4,0.0,0.0,0.0,0.0,0.0,22,0.0,14,0.0
73608,Fortaleza,0,0.0,mei,0.0,1,0.0,0.0,0.0,6,2,3,4,0.0,0.0,0.0,0.0,0.0,7,0.0,2,0.0
73533,Avaí,0,0.0,gol,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0
73619,Fluminense,0,0.0,ata,0.0,2,0.0,0.0,0.0,17,5,13,32,0.0,1,0.0,0.0,0.0,9,0.0,5,0.0
73540,Bahia,0,0.0,ata,0.0,0.0,0.0,0.0,0.0,12,8,5,15,0.0,1,0.0,0.0,3,10,0.0,5,0.0
73620,São Paulo,9.6,0.0,zag,1,5,0.0,0.0,0.0,45,5,10,25,0.0,1,0.0,0.0,1,37,0.0,39,13
73721,Botafogo,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,2,0.0
63178,CSA,0,0.0,mei,0.0,3,0.0,0.0,0.0,15,2,3,15,0.0,0.0,0.0,0.0,0.0,21,0.0,17,0.0
73896,Atlético-MG,0,0.0,ata,1,4,1,0.0,0.0,27,10,12,26,1,0.0,0.0,0.0,1,33,0.0,17,0.0
73800,Flamengo,-1.2,0.0,zag,0.0,4,0.0,0.0,0.0,29,4,16,12,0.0,2,0.0,0.0,1,24,0.0,23,12
63194,Fortaleza,0,0.0,lat,2,6,1,0.0,0.0,50,4,7,18,0.0,1,0.0,0.0,2,47,0.0,47,4
73858,CSA,-0.8,0.0,mei,2,5,0.0,0.0,0.0,26,3,6,15,0.0,0.0,0.0,0.0,0.0,27,0.0,25,0.0
73992,Flamengo,0.7,0.0,lat,1,4,0.0,0.0,0.0,15,1,1,10,0.0,0.0,0.0,0.0,2,11,0.0,17,4
73789,Goiás,1.5,0.0,mei,0.0,4,0.0,0.0,0.0,29,3,2,13,0.0,1,0.0,0.0,0.0,25,0.0,36,0.0
73741,Atlético-PR,0,0.0,ata,3,3,0.0,0.0,0.0,38,10,12,11,3,3,0.0,0.0,6,16,0.0,14,0.0
63219,Atlético-MG,-2.4,0.0,mei,1,5,0.0,0.0,0.0,51,6,22,51,0.0,3,0.0,0.0,6,73,1,49,0.0
73974,Santos,3.4,0.0,mei,1,7,0.0,0.0,0.0,35,0.0,8,20,0.0,0.0,0.0,0.0,0.0,23,0.0,52,0.0
74069,Avaí,0,0.0,mei,1,1,1,0.0,0.0,18,4,8,13,0.0,0.0,0.0,0.0,1,39,0.0,21,0.0
63289,Internacional,0.3,0.0,mei,2,7,0.0,0.0,0.0,28,8,4,20,0.0,5,0.0,0.0,0.0,59,0.0,30,0.0
74061,Botafogo,8,0.0,gol,0.0,4,0.0,51,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,31,0.0,16,0.0,0.0,10
74140,Bahia,10.8,0.0,mei,2,3,0.0,0.0,0.0,12,11,7,68,0.0,3,0.0,0.0,3,48,0.0,25,0.0
38001,Bahia,0,0.0,gol,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0
74074,Vasco,0,0.0,lat,0.0,1,0.0,0.0,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,5,0.0
38277,Cruzeiro,1.8,0.0,mei,5,8,0.0,0.0,0.0,22,24,36,32,1,6,0.0,0.0,2,66,1,16,0.0
38311,Chapecoense,0.5,0.0,mei,0.0,4,1,0.0,0.0,33,4,8,46,0.0,0.0,0.0,0.0,0.0,39,0.0,61,0.0
63354,Internacional,3.6,0.0,zag,0.0,2,0.0,0.0,0.0,9,4,5,8,0.0,1,0.0,0.0,0.0,14,0.0,20,4
38231,Grêmio,-4.6,0.0,ata,1,2,1,0.0,0.0,25,16,7,22,0.0,4,0.0,0.0,6,61,1,17,0.0
38279,Fortaleza,3.3,0.0,ata,3,7,0.0,0.0,0.0,51,16,20,39,2,13,0.0,0.0,12,40,0.0,12,0.0
38394,Atlético-PR,7.8,0.0,zag,0.0,6,0.0,0.0,0.0,19,6,4,13,0.0,0.0,0.0,0.0,0.0,18,0.0,11,5
38315,Corinthians,4,0.0,mei,1,3,0.0,0.0,0.0,6,1,8,3,1,0.0,0.0,0.0,0.0,23,0.0,1,0.0
38336,Atlético-PR,6,0.0,lat,1,3,0.0,0.0,0.0,10,0.0,1,3,0.0,1,0.0,0.0,0.0,18,0.0,9,3
63422,São Paulo,0,0.0,mei,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,3,0.0,5,0.0
38431,Botafogo,0,0.0,gol,0.0,0.0,0.0,23,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,1,0.0,0.0,0.0
68690,Grêmio,0,0.0,ata,2,3,0.0,0.0,0.0,20,6,6,19,1,2,0.0,0.0,5,18,1,10,0.0
68698,Internacional,-0.1,0.0,mei,0.0,4,0.0,0.0,0.0,24,4,4,15,0.0,0.0,0.0,0.0,1,25,0.0,28,0.0
68696,Ceará,0,0.0,ata,1,3,0.0,0.0,0.0,22,17,15,30,0.0,3,0.0,0.0,12,20,1,11,0.0
68770,Atlético-PR,-3,0.0,mei,0.0,2,0.0,0.0,0.0,14,1,1,3,0.0,0.0,0.0,0.0,0.0,11,0.0,15,0.0
68808,Bahia,1.1,0.0,lat,4,4,0.0,0.0,0.0,34,8,8,38,1,2,0.0,0.0,0.0,62,0.0,40,10
68727,Cruzeiro,0,0.0,lat,0.0,2,0.0,0.0,0.0,24,5,2,6,1,0.0,0.0,0.0,1,37,0.0,25,8
68834,Internacional,0,0.0,mei,1,0.0,0.0,0.0,0.0,14,1,2,6,0.0,0.0,0.0,0.0,0.0,13,0.0,17,0.0
68821,Grêmio,5.7,0.0,lat,3,0.0,1,0.0,0.0,14,4,2,8,0.0,2,0.0,0.0,1,27,0.0,17,6
68773,Chapecoense,5.2,0.0,ata,0.0,3,0.0,0.0,0.0,11,8,12,11,0.0,3,0.0,0.0,1,16,0.0,11,0.0
68817,Grêmio,0,0.0,zag,0.0,2,0.0,0.0,0.0,14,1,0.0,4,0.0,1,1,0.0,0.0,14,0.0,11,4
68873,Grêmio,1.7,0.0,gol,0.0,1,0.0,36,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,21,0.0,12,0.0,0.0,10
68872,Internacional,-0.8,0.0,gol,0.0,1,1,44,1,0.0,0.0,0.0,9,0.0,0.0,0.0,31,0.0,4,0.0,0.0,10
68901,Botafogo,0,0.0,ata,3,6,0.0,0.0,0.0,28,6,9,6,0.0,0.0,0.0,0.0,3,40,0.0,13,0.0
68886,Fluminense,4.5,0.0,zag,0.0,3,2,0.0,0.0,26,1,3,14,0.0,1,0.0,0.0,1,19,0.0,31,8
68938,Goiás,0,0.0,mei,1,1,1,0.0,0.0,16,6,8,15,0.0,0.0,0.0,0.0,0.0,37,0.0,14,0.0
68896,Vasco,0,0.0,lat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68925,Atlético-MG,-0.3,0.0,zag,0.0,5,0.0,0.0,0.0,14,2,4,15,1,1,0.0,0.0,0.0,16,0.0,12,1
68895,Internacional,0,0.0,ata,1,1,0.0,0.0,0.0,3,6,10,26,0.0,1,0.0,0.0,1,27,0.0,9,0.0
68928,Cruzeiro,0,0.0,gol,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,6,0.0,1,0.0,0.0,1
68911,Botafogo,2.4,0.0,ata,1,5,0.0,0.0,0.0,31,11,14,55,1,7,0.0,0.0,9,54,0.0,8,0.0
68887,Chapecoense,0,0.0,zag,0.0,1,2,0.0,0.0,11,7,7,14,0.0,1,1,0.0,2,45,0.0,13,4
68923,Corinthians,6.5,0.0,zag,1,4,0.0,0.0,0.0,10,2,8,3,1,1,0.0,0.0,4,11,0.0,29,9
68920,Palmeiras,0.5,0.0,ata,4,4,0.0,0.0,0.0,27,25,28,103,2,6,0.0,0.0,7,82,0.0,13,0.0
68950,CSA,0,0.0,zag,0.0,1,0.0,0.0,0.0,9,0.0,6,5,0.0,0.0,1,0.0,0.0,4,0.0,7,1
68987,CSA,-3.9,0.0,mei,0.0,5,1,0.0,0.0,40,1,3,12,0.0,0.0,0.0,0.0,1,28,0.0,46,0.0
38144,Flamengo,0,0.0,lat,4,6,0.0,0.0,0.0,25,3,1,15,0.0,0.0,0.0,0.0,1,30,0.0,20,9
69008,Chapecoense,0,0.0,zag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38140,Palmeiras,0,0.0,gol,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
68930,Fortaleza,-0.5,0.0,ata,0.0,1,0.0,0.0,0.0,20,8,8,23,0.0,1,0.0,0.0,3,3,0.0,4,0.0
38162,Cruzeiro,0.9,0.0,ata,3,10,0.0,0.0,0.0,45,14,15,38,1,5,0.0,0.0,14,54,0.0,5,0.0
68942,CSA,4.7,0.0,zag,0.0,9,0.0,0.0,0.0,29,2,3,7,0.0,0.0,1,0.0,1,47,0.0,28,10
74213,Bahia,0,0.0,mei,2,6,0.0,0.0,0.0,18,3,5,8,0.0,1,0.0,0.0,1,20,0.0,8,0.0
69010,CSA,0,0.0,gol,0.0,1,1,18,0.0,1,0.0,0.0,1,0.0,0.0,0.0,17,0.0,5,0.0,0.0,1
41327,Vasco,3.12,0.0,tec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37788,Fortaleza,0,0.0,gol,0.0,1,0.0,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,0.0,3,0.0,0.0,2
75295,Internacional,10.9,0.0,ata,1,2,1,0.0,0.0,33,18,27,39,1,8,0.0,0.0,10,34,1,9,0.0
68952,Santos,0,0.0,ata,3,9,1,0.0,0.0,39,19,24,72,2,7,0.0,0.0,7,41,0.0,29,0.0
